"Task_ID","Coupon_Title"
"309136","嗨到集點-六點獎勵"
"309137","嗨到集點-六點獎勵"
"309138","邀請優惠"
"309140","邀請優惠"
"309145","邀請優惠"
"309150","註冊優惠"
"309151","50元優惠券"
"309152","註冊優惠"
"309163","邀請優惠"
"309170","優惠券"
"309178","註冊優惠"
"309181","50元優惠券"
"309182","15分未達優惠"
"309183","優惠券"
"309184","信用卡綁定優惠"
"309185","信用卡綁定優惠"
"309187","邀請優惠"
"309188","15分未達優惠"
"309189","邀請優惠"
"309191","邀請優惠"
"309193","50元優惠券"
"309194","信用卡綁定優惠"
"309195","信用卡綁定優惠"
"309201","嗨到集點-十點獎勵"
"309205","信用卡綁定優惠"
"309213","15分未達優惠"
"309223","註冊優惠"
"309224","推播優惠"
"309227","15分未達優惠"
"309229","信用卡綁定優惠"
"309230","註冊優惠"
"309231","註冊優惠"
"309235","註冊優惠"
"309238","邀請優惠"
"309240","邀請優惠"
"309242","優惠券"
"309243","嗨到集點-六點獎勵"
"309247","註冊優惠"
"309248","花旗信用卡優惠"
"309249","15分未達優惠"
"309250","優惠券"
"309251","優惠券"
"309258","嗨到集點-十點獎勵"
"309259","優惠券"
"309262","嗨到集點-十點獎勵"
"309264","50元優惠券"
"309266","註冊優惠"
"309268","邀請優惠"
"309276","優惠券"
"309285","15分未達優惠"
"309289","邀請優惠"
"309297","邀請優惠"
"309300","信用卡綁定優惠"
"309301","信用卡綁定優惠"
"309305","邀請優惠"
"309315","嗨到集點-六點獎勵"
"309317","註冊優惠"
"309320","50元優惠券"
"309322","註冊優惠"
"309323","優惠券"
"309324","優惠券"
"309327","邀請優惠"
"309331","邀請優惠"
"309335","15分未達優惠"
"309347","嗨到集點-六點獎勵"
"309348","註冊優惠"
"309358","優惠券"
"309359","優惠券"
"309362","50元優惠券"
"309370","嗨到集點-六點獎勵"
"309371","50元優惠券"
"309374","註冊優惠"
"309375","嗨到集點-三點獎勵"
"309376","嗨到集點-三點獎勵"
"309381","邀請優惠"
"309393","15分未達優惠"
"309397","15分未達優惠"
"309398","15分未達優惠"
"309399","15分未達優惠"
"309406","邀請優惠"
"309407","邀請優惠"
"309408","註冊優惠"
"309413","邀請優惠"
"309415","15分未達優惠"
"309416","15分未達優惠"
"309417","優惠券"
"309418","註冊優惠"
"309422","註冊優惠"
"309431","嗨到集點-六點獎勵"
"309433","嗨到集點-六點獎勵"
"309434","嗨到集點-六點獎勵"
"309435","白色野餐優惠"
"309436","推播優惠"
"309437","註冊優惠"
"309439","15分未達優惠"
"309441","15分未達優惠"
"309442","推播優惠"
"309444","邀請優惠"
"309445","15分未達優惠"
"309448","註冊優惠"
"309449","註冊優惠"
"309451","邀請優惠"
"309452","15分未達優惠"
"309457","15分未達優惠"
"309467","15分未達優惠"
"309470","嗨到集點-三點獎勵"
"309473","line首次優惠"
"309474","邀請優惠"
"309476","15分未達優惠"
"309479","邀請優惠"
"309480","推播優惠"
"309481","15分未達優惠"
"309482","推播優惠"
"309483","15分未達優惠"
"309484","推播優惠"
"309485","推播優惠"
"309486","15分未達優惠"
"309487","註冊優惠"
"309492","註冊優惠"
"309495","15分未達優惠"
"309496","15分未達優惠"
"309497","註冊優惠"
"309498","註冊優惠"
"309499","註冊優惠"
"309500","註冊優惠"
"309501","註冊優惠"
"309504","註冊優惠"
"309508","15分未達優惠"
"309510","15分未達優惠"
"309511","15分未達優惠"
"309513","15分未達優惠"
"309514","15分未達優惠"
"309519","15分未達優惠"
"309526","50元優惠券"
"309528","15分未達優惠"
"309531","推播優惠"
"309534","邀請優惠"
"309535","15分未達優惠"
"309537","15分未達優惠"
"309538","50元優惠券"
"309540","推播首用優惠200元"
"309544","15分未達優惠"
"309545","15分未達優惠"
"309546","15分未達優惠"
"309547","註冊優惠"
"309548","50元優惠券"
"309560","註冊優惠"
"309563","推播優惠"
"309564","15分未達優惠"
"309571","優惠券"
"309576","註冊優惠"
"309592","註冊優惠"
"309600","15分未達優惠"
"309602","推播優惠"
"309607","15分未達優惠"
"309615","嗨到集點-六點獎勵"
"309616","嗨到集點-六點獎勵"
"309617","嗨到集點-六點獎勵"
"309619","註冊優惠"
"309630","50元優惠券"
"309635","註冊優惠"
"309637","註冊優惠"
"309640","註冊優惠"
"309642","15分未達優惠"
"309644","15分未達優惠"
"309645","15分未達優惠"
"309647","15分未達優惠"
"309650","註冊優惠"
"309652","15分未達優惠"
"309654","15分未達優惠"
"309660","邀請優惠"
"309662","邀請優惠"
"309667","嗨到集點-六點獎勵"
"309678","line首次優惠"
"309681","line首次優惠"
"309682","註冊優惠"
"309690","台新卡友禮遇"
"309695","註冊優惠"
"309702","註冊優惠"
"309706","推播首用優惠200元"
"309708","註冊優惠"
"309711","註冊優惠"
"309712","註冊優惠"
"309717","註冊優惠"
"309722","50元優惠券"
"309727","推播首用優惠200元"
"309736","台新卡友禮遇"
"309744","邀請優惠"
"309745","15分未達優惠"
"309746","推播優惠"
"309747","推播優惠"
"309748","50元優惠券"
"309750","邀請優惠"
"309754","註冊優惠"
"309756","15分未達優惠"
"309757","註冊優惠"
"309759","註冊優惠"
"309771","註冊優惠"
"309774","推播優惠"
"309775","註冊優惠"
"309776","邀請優惠"
"309777","邀請優惠"
"309778","邀請優惠"
"309781","邀請優惠"
"309783","邀請優惠"
"309788","邀請優惠"
"309790","註冊優惠"
"309796","15分未達優惠"
"309798","15分未達優惠"
"309812","推播優惠"
"309813","50元優惠券"
"309814","推播優惠"
"309815","推播優惠"
"309821","註冊優惠"
"309827","邀請優惠"
"309835","邀請優惠"
"309840","嗨到集點-十點獎勵"
"309841","50元優惠券"
"309843","推播首用優惠200元"
"309844","邀請優惠"
"309848","優惠券"
"309853","邀請優惠"
"309854","15分未達優惠"
"309855","15分未達優惠"
"309856","邀請優惠"
"309864","優惠券"
"309870","優惠券"
"309871","國泰世華信用卡優惠（限首用）"
"309875","50元優惠券"
"309878","註冊優惠"
"309882","註冊優惠"
"309883","15分未達優惠"
"309888","推播優惠"
"309889","註冊優惠"
"309890","註冊優惠"
"309891","15分未達優惠"
"309893","信用卡綁定優惠"
"309894","邀請優惠"
"309899","15分未達優惠"
"309914","優惠券"
"309918","優惠券"
"309919","花旗信用卡優惠"
"309922","推播首用優惠200元"
"309923","花旗信用卡優惠"
"309925","推播首用優惠200元"
"309926","推播首用優惠200元"
"309928","推播首用優惠200元"
"309929","推播首用優惠200元"
"309931","邀請優惠"
"309932","推播首用優惠200元"
"309935","優惠券"
"309937","15分未達優惠"
"309940","15分未達優惠"
"309947","花旗信用卡優惠"
"309953","邀請優惠"
"309954","邀請優惠"
"309957","50元優惠券"
"309963","註冊優惠"
"309964","註冊優惠"
"309965","15分未達優惠"
"309966","註冊優惠"
"309967","15分未達優惠"
"309973","花旗信用卡優惠"
"309975","優惠券"
"309976","50元優惠券"
"309977","註冊優惠"
"309978","50元優惠券"
"309986","邀請優惠"
"309987","邀請優惠"
"309988","15分未達優惠"
"309990","優惠券"
"309995","50元優惠券"
"309998","邀請優惠"
"309999","註冊優惠"
"310000","優惠券"
"310003","優惠券"
"310004","50元優惠券"
"310009","50元優惠券"
"310010","line首次優惠"
"310014","註冊優惠"
"310018","邀請優惠"
"310019","50元優惠券"
"310021","15分未達優惠"
"310022","邀請優惠"
"310027","邀請優惠"
"310030","優惠券"
"310034","註冊優惠"
"310036","註冊優惠"
"310040","50元優惠券"
"310042","50元優惠券"
"310045","註冊優惠"
"310046","15分未達優惠"
"310049","邀請優惠"
"310050","邀請優惠"
"310052","註冊優惠"
"310054","註冊優惠"
"310064","優惠券"
"310067","50元優惠券"
"310068","嗨到集點-六點獎勵"
"310069","推播首用優惠200元"
"310076","優惠券"
"310082","邀請優惠"
"310092","15分未達優惠"
"310093","50元優惠券"
"310095","嗨到集點-六點獎勵"
"310098","邀請優惠"
"310100","台新信用卡首用優惠"
"310102","邀請優惠"
"310103","優惠券"
"310113","註冊優惠"
"310115","註冊優惠"
"310119","邀請優惠"
"310120","邀請優惠"
"310123","註冊優惠"
"310124","信用卡綁定優惠"
"310125","註冊優惠"
"310129","50元優惠券"
"310132","註冊優惠"
"310133","優惠券"
"310139","50元優惠券"
"310151","推播首用優惠200元"
"310156","註冊優惠"
"310157","邀請優惠"
"310159","註冊優惠"
"310162","註冊優惠"
"310164","註冊優惠"
"310167","註冊優惠"
"310168","註冊優惠"
"310175","註冊優惠"
"310176","註冊優惠"
"310177","邀請優惠"
"310178","邀請優惠"
"310179","嗨到集點-六點獎勵"
"310180","15分未達優惠"
"310181","邀請優惠"
"310183","邀請優惠"
"310186","註冊優惠"
"310192","推播優惠"
"310193","邀請優惠"
"310194","邀請優惠"
"310197","優惠券"
"310198","推播首用優惠200元"
"310199","推播首用優惠200元"
"310204","推播優惠"
"310206","推播優惠"
"310211","註冊優惠"
"310222","15分未達優惠"
"310223","推播優惠"
"310228","推播首用優惠200元"
"310230","邀請優惠"
"310236","註冊優惠"
"310238","註冊優惠"
"310239","50元優惠券"
"310242","註冊優惠"
"310244","邀請優惠"
"310245","邀請優惠"
"310246","邀請優惠"
"310248","邀請優惠"
"310249","邀請優惠"
"310250","邀請優惠"
"310252","註冊優惠"
"310253","邀請優惠"
"310254","註冊優惠"
"310255","註冊優惠"
"310256","註冊優惠"
"310257","推播優惠"
"310258","註冊優惠"
"310259","註冊優惠"
"310260","註冊優惠"
"310263","註冊優惠"
"310264","註冊優惠"
"310267","優惠券"
"310268","註冊優惠"
"310269","註冊優惠"
"310270","註冊優惠"
"310275","優惠券"
"310307","優惠券"
"310325","邀請優惠"
"310327","信用卡綁定優惠"
"310328","信用卡綁定優惠"
"310329","line首次優惠"
"310330","line首次優惠"
"310332","15分未達優惠"
"310333","15分未達優惠"
"310339","50元優惠券"
"310340","15分未達優惠"
"310341","line首次優惠"
"310346","推播優惠"
"310349","15分未達優惠"
"310357","邀請優惠"
"310358","推播首用優惠200元"
"310365","嗨到集點-三點獎勵"
"310367","註冊優惠"
"310374","邀請優惠"
"310375","註冊優惠"
"310380","邀請優惠"
"310386","註冊優惠"
"310401","邀請優惠"
"310406","15分未達優惠"
"310408","註冊優惠"
"310411","15分未達優惠"
"310413","白色野餐優惠"
"310416","嗨到集點-十點獎勵"
"310417","line首次優惠"
"310428","邀請優惠"
"310429","邀請優惠"
"310431","嗨到集點-三點獎勵"
"310434","邀請優惠"
"310435","邀請優惠"
"310441","推播首用優惠200元"
"310442","推播首用優惠200元"
"310443","註冊優惠"
"310452","推播優惠"
"310457","15分未達優惠"
"310458","邀請優惠"
"310460","15分未達優惠"
"310462","15分未達優惠"
"310463","15分未達優惠"
"310467","邀請優惠"
"310472","推播首用優惠200元"
"310473","邀請優惠"
"310476","邀請優惠"
"310482","嗨到集點-三點獎勵"
"310485","邀請優惠"
"310486","推播優惠"
"310487","15分未達優惠"
"310488","15分未達優惠"
"310489","15分未達優惠"
"310492","15分未達優惠"
"310494","邀請優惠"
"310498","優惠券"
"310499","優惠券"
"310500","推播優惠"
"310501","推播優惠"
"310504","15分未達優惠"
"310505","嗨到集點-六點獎勵"
"310513","15分未達優惠"
"310524","註冊優惠"
"310534","優惠券"
"310539","嗨到集點-六點獎勵"
"310542","註冊優惠"
"310544","優惠券"
"310547","手動優惠"
"310550","信用卡綁定優惠"
"310554","邀請優惠"
"310561","line首次優惠"
"310562","註冊優惠"
"310565","優惠券"
"310567","幫朋友叫代駕獎勵"
"310578","15分未達優惠"
"310588","邀請優惠"
"310592","50元優惠券"
"310599","花旗信用卡優惠"
"310600","註冊優惠"
"310602","50元優惠券"
"310604","15分未達優惠"
"310605","邀請優惠"
"310608","推播優惠"
"310609","註冊優惠"
"310612","15分未達優惠"
"310614","推播優惠"
"310615","50元優惠券"
"310619","信用卡綁定優惠"
"310620","15分未達優惠"
"310622","邀請優惠"
"310623","15分未達優惠"
"310627","邀請優惠"
"310636","嗨到集點-十點獎勵"
"310640","邀請優惠"
"310643","註冊優惠"
"310645","15分未達優惠"
"310646","15分未達優惠"
"310648","50元優惠券"
"310649","邀請優惠"
"310658","50元優惠券"
"310665","15分未達優惠"
"310671","邀請優惠"
"310682","優惠券"
"310684","優惠券"
"310685","信用卡綁定優惠"
"310688","50元優惠券"
"310704","註冊優惠"
"310705","註冊優惠"
"310706","花旗信用卡優惠"
"310709","50元優惠券"
"310712","信用卡綁定優惠"
"310720","註冊優惠"
"310725","優惠券"
"310729","邀請優惠"
"310732","註冊優惠"
"310733","邀請優惠"
"310734","邀請優惠"
"310735","邀請優惠"
"310736","邀請優惠"
"310742","信用卡綁定優惠"
"310743","信用卡綁定優惠"
"310744","15分未達優惠"
"310751","優惠券"
"310752","15分未達優惠"
"310753","嗨到集點-三點獎勵"
"310756","嗨到集點-六點獎勵"
"310757","嗨到集點-六點獎勵"
"310761","15分未達優惠"
"310764","15分未達優惠"
"310765","15分未達優惠"
"310776","邀請優惠"
"310778","15分未達優惠"
"310779","15分未達優惠"
"310780","15分未達優惠"
"310781","註冊優惠"
"310782","註冊優惠"
"310787","優惠券"
"310789","50元優惠券"
"310799","註冊優惠"
"310800","註冊優惠"
"310809","邀請優惠"
"310810","邀請優惠"
"310811","邀請優惠"
"310812","邀請優惠"
"310813","邀請優惠"
"310814","15分未達優惠"
"310815","15分未達優惠"
"310816","15分未達優惠"
"310817","邀請優惠"
"310822","15分未達優惠"
"310823","15分未達優惠"
"310828","推播優惠"
"310833","優惠券"
"310835","優惠券"
"310839","50元優惠券"
"310845","15分未達優惠"
"310846","邀請優惠"
"310872","邀請優惠"
"310873","邀請優惠"
"310879","花旗信用卡優惠"
"310880","邀請優惠"
"310889","推播優惠"
"310890","推播優惠"
"310894","註冊優惠"
"310899","邀請優惠"
"310900","邀請優惠"
"310901","邀請優惠"
"310902","邀請優惠"
"310903","邀請優惠"
"310912","15分未達優惠"
"310913","15分未達優惠"
"310926","50元優惠券"
"310929","優惠券"
"310930","15分未達優惠"
"310931","15分未達優惠"
"310933","推播優惠"
"310935","推播優惠"
"310939","15分未達優惠"
"310940","邀請優惠"
"310941","邀請優惠"
"310942","信用卡綁定優惠"
"310943","邀請優惠"
"310944","15分未達優惠"
"310945","邀請優惠"
"310946","推播優惠"
"310948","50元優惠券"
"310949","推播優惠"
"310954","15分未達優惠"
"310955","15分未達優惠"
"310963","嗨到集點-六點獎勵"
"310969","優惠券"
"310973","line首次優惠"
"310978","15分未達優惠"
"310983","邀請優惠"
"310984","邀請優惠"
"310985","邀請優惠"
"310991","邀請優惠"
"310993","邀請優惠"
"310999","邀請優惠"
"311002","15分未達優惠"
"311007","邀請優惠"
"311008","註冊優惠"
"311015","註冊優惠"
"311016","50元優惠券"
"311017","註冊優惠"
"311019","註冊優惠"
"311020","50元優惠券"
"311025","註冊優惠"
"311026","註冊優惠"
"311027","15分未達優惠"
"311031","邀請優惠"
